Employee_ID,Name,Department,Salary,Experience,City,Joining_Date,Performance_Rating
20621,Tripti Reddy,HR,911906,11,Kolkata,2002-08-24,4
20622,Ekapad Ravi,Operations,500245,1,Pune,2022-10-29,3
20623,Madhavi Sathe,Marketing,471763,1,Bengaluru,2025-02-24,2
20624,Rachit Tak,Sales,652378,4,Chennai,2020-04-12,3
20625,Lipika Balay,Sales,870327,7,Pune,2014-03-13,3
20626,Zilmil Barman,HR,434980,0,Chennai,2023-12-02,2
20627,Qadim Babu,Sales,899897,7,Bengaluru,2008-05-18,3
20628,Yasti Keer,IT,1092053,6,Kolkata,2015-11-21,4
20629,Zinal Bobal,HR,645062,5,Kolkata,2020-01-12,2
20630,Hritik Gulati,IT,622332,0,Chennai,2022-04-18,1
20631,Kalpit Mand,IT,1408874,14,Hyderabad,2002-07-16,4
20632,Yashica Halder,IT,1923488,21,Mumbai,2005-04-13,4
20633,Gaurika Doctor,Sales,373209,0,Mumbai,2026-08-05,2
20634,Advika Rana,Marketing,531118,2,Chennai,2015-09-24,4
20635,Bhavika Krishnan,Sales,580506,2,Delhi,2010-01-20,4
20636,Nisha Hans,Marketing,1202836,13,Kolkata,2009-10-14,3
20637,Maanav Narasimhan,Finance,841046,7,Chennai,2002-06-30,4
20638,Jasmit Mody,Marketing,821387,6,Delhi,2007-12-28,1
20639,Unnati Vig,Marketing,515847,1,Bengaluru,2016-07-22,3
20640,Xiti Apte,Sales,924107,7,Delhi,2004-10-02,1
20641,Garima Lala,Marketing,590020,3,Mumbai,2018-09-17,3
20642,Bhavini Golla,Marketing,530851,0,Hyderabad,2026-08-06,3
20643,Ayush Datta,Sales,510818,2,Mumbai,2018-03-26,3
20644,Udarsh Modi,Sales,658438,2,Chennai,2021-07-17,3
20645,Sneha Chandra,Finance,666208,1,Chennai,2024-12-17,4
20646,Parth Mane,Operations,1039880,11,Mumbai,2006-02-19,4
20647,Yahvi Varkey,Finance,746611,2,Delhi,2018-11-25,3
20648,Jason Korpal,Finance,720293,3,Pune,2021-10-15,2
20649,Pranav Mahajan,Marketing,1344232,13,Kolkata,2009-07-25,5
20650,Chaman Balay,Finance,618784,0,Mumbai,2024-12-25,3
20651,Oni Nadig,Operations,1083594,12,Mumbai,2002-06-23,1
20652,Udant Wadhwa,IT,657800,2,Chennai,2004-11-20,4
20653,Vivaan Shroff,Finance,790234,3,Chennai,2014-10-22,4
20654,Ikbal Goda,Marketing,591520,0,Mumbai,2011-07-07,2
20655,Advik Sundaram,Marketing,638132,4,Delhi,2021-11-09,3
20656,Frederick Nadkarni,Marketing,910609,5,Hyderabad,2018-06-30,4
20657,Forum Rajagopalan,HR,1057487,11,Hyderabad,2012-10-19,3
20658,Peter Gour,Marketing,1332783,18,Pune,2007-01-18,4
20659,Amruta Tandon,IT,975621,8,Delhi,2018-03-28,3
20660,Vihaan Ganguly,Sales,872684,7,Bengaluru,2008-05-12,4
20661,Warjas Halder,Sales,863714,8,Pune,2009-08-14,4
20662,Anay Bhargava,Sales,540729,0,Hyderabad,2025-04-25,2
20663,Dayamai Anne,Sales,1004763,7,Kolkata,2015-03-10,3
20664,Arunima Divan,IT,804565,3,Pune,2023-04-20,3
20665,Janaki Narain,HR,2113815,23,Hyderabad,2002-03-14,4
20666,Balveer Sarna,Finance,801824,3,Pune,2020-07-29,3
20667,Parth Amble,Operations,747163,5,Delhi,2007-01-12,4
20668,Kiaan Dave,Marketing,441185,0,Kolkata,2026-02-19,3
20669,Amara Dara,Operations,1388629,13,Bengaluru,2005-04-12,3
20670,Balveer Rajagopal,Finance,962969,6,Mumbai,2019-01-30,4
20671,Aadi Vala,Marketing,858810,6,Kolkata,2019-07-17,3
20672,Eesha Sunder,IT,683859,0,Kolkata,2024-10-23,4
20673,Ati Dara,HR,516322,2,Kolkata,2018-11-14,5
20674,Nikita Kumar,HR,865177,9,Bengaluru,2015-10-06,3
20675,Lavanya Mahal,IT,664852,0,Hyderabad,2025-03-21,3
20676,Kavya Chopra,Sales,979883,7,Mumbai,2016-03-12,5
20677,Yashodhara Deshpande,HR,513367,3,Mumbai,2019-03-21,4
20678,Onkar Mani,HR,972000,11,Kolkata,2011-08-25,4
20679,Udarsh Gandhi,IT,1522189,18,Mumbai,2004-06-11,4
20680,David Brahmbhatt,Operations,520271,2,Chennai,2022-10-06,4
20681,Joshua Konda,HR,657788,2,Mumbai,2024-05-06,4
20682,Robert Dugar,Operations,466067,0,Chennai,2012-01-18,3
20683,Teerth Deshpande,Sales,799385,5,Kolkata,2004-07-04,4
20684,Yashica Dara,IT,1284220,10,Delhi,2015-12-28,3
20685,Rachit Talwar,IT,608011,1,Bengaluru,2024-09-17,2
20686,Edhitha Bansal,Marketing,690610,5,Kolkata,2002-01-25,4
20687,Laksh Chaudhry,IT,988592,10,Chennai,2008-01-21,2
20688,Frado Ramanathan,Finance,1473962,17,Mumbai,2002-11-12,3
20689,Charles Chad,IT,707211,3,Kolkata,2023-01-23,5
20690,Udarsh Dhar,Marketing,1098917,8,Pune,2015-10-12,4
20691,Aadi Narasimhan,Finance,649575,0,Pune,2020-08-19,4
20692,Yadavi Mishra,Sales,533654,0,Delhi,2017-08-06,3
20693,Gaurang Memon,IT,1411067,14,Hyderabad,2005-09-28,3
20694,Ekiya Dara,Sales,985630,7,Chennai,2019-01-25,5
20695,Jason Sidhu,Finance,633902,1,Hyderabad,2024-08-15,4
20696,Vedika Ray,Operations,484062,1,Delhi,2024-04-16,4
20697,Anthony Cherian,Operations,1236296,15,Kolkata,2002-08-21,3
20698,Hritik Pall,IT,972117,6,Delhi,2016-08-27,4
20699,Shaurya Comar,Finance,558482,0,Bengaluru,2022-05-11,3
20700,Sanaya Ben,HR,1137036,11,Pune,2011-05-06,3
20701,Brinda Choudhary,Sales,716521,5,Delhi,2019-11-18,5
20702,Charvi Vig,Marketing,679177,2,Pune,2023-02-07,4
20703,Ayaan Ray,Marketing,594184,2,Pune,2024-01-28,3
20704,Ijaya Rai,HR,650000,4,Chennai,2018-08-17,3
20705,Ayushman Bal,Finance,1055362,7,Pune,2005-07-02,4
20706,Patrick Talwar,Operations,422006,1,Chennai,2016-02-07,3
20707,Rachita Pillai,HR,560554,3,Mumbai,2017-06-11,5
20708,Samarth Shah,Finance,1637020,21,Mumbai,2004-06-24,3
20709,Kashvi Date,Marketing,661975,2,Bengaluru,2010-03-08,1
20710,Divya Radhakrishnan,HR,622837,2,Bengaluru,2011-01-22,4
20711,Nisha Shetty,IT,769587,3,Delhi,2020-09-29,4
20712,Pavani Saxena,Marketing,739274,3,Bengaluru,2004-12-21,3
20713,Lucky Shetty,HR,706408,5,Hyderabad,2003-03-23,4
20714,Anika Bahl,Operations,867056,9,Chennai,2017-07-15,3
20715,Vedant Bains,Sales,961890,7,Kolkata,2004-04-07,4
20716,Shravya De,Sales,619941,1,Kolkata,2010-01-10,5
20717,Saksham Kothari,HR,681815,5,Pune,2020-06-20,4
20718,Dayamai Sha,Sales,396572,0,Kolkata,2023-05-11,4
20719,Tara Hora,Sales,635506,4,Pune,2022-07-09,2
20720,Meghana Sandal,Marketing,1439638,14,Chennai,2012-05-22,3
20721,Rajeshri D’Alia,Finance,1167781,11,Bengaluru,2003-09-18,4
20722,Darsh Deshpande,Finance,662656,1,Delhi,2015-02-19,4
20723,Hemangini Mani,IT,1558345,13,Chennai,2011-10-31,2
20724,Amrita Atwal,HR,1397163,15,Chennai,2010-09-01,1
20725,Netra Chanda,Sales,525964,2,Hyderabad,2009-09-22,3
20726,Madhavi Venkatesh,HR,1202106,11,Kolkata,2013-10-02,4
20727,Ekaja Bhat,Operations,670875,4,Kolkata,2016-07-19,1
20728,Eiravati Sankaran,IT,625798,2,Bengaluru,2017-01-17,5
20729,Noah Oommen,IT,1032911,7,Delhi,2013-01-30,4
20730,Zarna Contractor,IT,1537448,14,Bengaluru,2001-12-31,3
20731,Nikita Arya,HR,1251856,13,Bengaluru,2002-05-09,3
20732,Gaurangi Grewal,HR,712598,3,Hyderabad,2021-06-28,2
20733,Dhruv Mandal,IT,653605,1,Hyderabad,2003-03-03,3
20734,Balendra Om,IT,1615650,15,Mumbai,2009-12-24,5
20735,Charvi Shenoy,Sales,933110,9,Hyderabad,2014-09-14,3
20736,Veda Dhingra,Finance,925013,6,Pune,2018-02-04,4
20737,Onkar Ratta,Marketing,1020189,8,Hyderabad,2011-03-15,3
20738,Dipta Kohli,Finance,926076,6,Bengaluru,2018-09-29,2
20739,Anika Parmer,IT,1466293,12,Delhi,2013-03-14,3
20740,Rehaan Mishra,Sales,546215,1,Mumbai,2008-12-08,5
20741,Ansh Devi,Operations,378236,0,Delhi,2022-01-23,2
20742,Sudiksha Tiwari,Sales,1182730,11,Mumbai,2014-03-27,4
20743,Shaurya Dalal,Operations,679912,4,Pune,2018-08-15,3
20744,Patrick Bedi,Finance,1186061,13,Pune,2007-10-18,4
20745,Michael Bassi,IT,1090361,8,Hyderabad,2009-09-11,4
20746,Mugdha Kuruvilla,HR,918258,8,Kolkata,2017-04-01,3
20747,Aditya Gulati,Marketing,1596083,22,Mumbai,2002-04-30,4
20748,Aadhya Ben,IT,828103,3,Mumbai,2014-04-13,3
20749,Ishita Sarkar,Sales,474517,0,Bengaluru,2009-12-25,3
20750,Janya Brar,Finance,487883,0,Hyderabad,2025-01-30,3
20751,Aarini Kohli,Operations,718792,5,Hyderabad,2017-12-10,3
20752,Bakhshi Krishnamurthy,IT,568971,0,Chennai,2024-05-04,4
20753,Charvi Dey,Marketing,1052150,11,Hyderabad,2003-11-23,4
20754,Kamya Mammen,IT,907017,3,Chennai,2012-12-24,4
20755,Jasmit Madan,HR,774991,5,Kolkata,2015-12-18,1
20756,Qabil Vora,IT,1139090,7,Mumbai,2019-02-27,2
20757,Elijah Chaudhari,Marketing,1201105,14,Pune,2008-05-04,1
20758,Bhavani Memon,Marketing,733429,5,Bengaluru,2018-03-08,3
20759,Karan Gour,HR,1189643,17,Kolkata,2006-06-18,2
20760,Lohit Nayak,HR,422768,0,Hyderabad,2025-08-14,4
20761,Chaman Dugal,Sales,821032,5,Delhi,2008-03-06,3
20762,Nirja Kanda,Finance,989093,7,Hyderabad,2016-05-24,3
20763,Arunima Nagi,Sales,583064,2,Pune,2003-08-07,4
20764,Arin Modi,Operations,508024,1,Hyderabad,2025-05-29,3
20765,Ladli Mane,Marketing,581641,1,Chennai,2023-11-23,4
20766,Radha Hegde,HR,583501,4,Kolkata,2022-07-09,4
20767,Yashawini Bhatt,Finance,1458904,19,Chennai,2003-01-02,3
20768,Gayathri Dyal,Finance,731921,4,Pune,2018-03-14,3
20769,Harsh Gala,Marketing,587806,1,Kolkata,2022-05-10,4
20770,Jai Thaman,Sales,550094,0,Hyderabad,2026-03-05,5
20771,Lakshmi Dutta,HR,484542,1,Hyderabad,2019-04-12,3
20772,Henry Chacko,Finance,548538,0,Pune,2026-06-13,3
20773,Krisha Pingle,IT,644010,1,Bengaluru,2022-02-20,4
20774,Madhavi Kapoor,IT,653994,0,Bengaluru,2024-06-03,3
20775,Tristan Acharya,HR,1068752,12,Pune,2013-01-01,3
20776,Chakrika Hans,Marketing,630697,3,Pune,2005-06-02,4
20777,Ekaja Baria,IT,1110167,7,Chennai,2009-12-24,3
20778,Ijaya Randhawa,Marketing,1222608,16,Hyderabad,2001-12-29,4
20779,Agastya Shanker,Marketing,1248395,10,Bengaluru,2003-11-13,5
20780,Forum Raval,HR,563233,3,Hyderabad,2021-03-06,4
20781,Gavin Lalla,Sales,650622,2,Chennai,2008-12-10,4
20782,Saanvi Kade,Marketing,768202,7,Pune,2016-08-02,3
20783,Madhav Thaman,IT,524925,0,Bengaluru,2024-08-30,3
20784,Leela Dixit,IT,1238712,10,Kolkata,2011-07-21,4
20785,Urvi Shankar,Operations,1279230,13,Bengaluru,2011-02-01,5
20786,Harrison Ramaswamy,IT,789767,4,Kolkata,2019-09-03,3
20787,Pallavi Patla,Marketing,646868,2,Pune,2015-05-25,3
20788,Maya Mutti,HR,470546,2,Hyderabad,2023-04-12,3
20789,Neelima Mukherjee,Sales,520825,1,Delhi,2020-06-15,3
20790,Mekhala Kala,Sales,1035809,9,Chennai,2005-04-03,4
20791,Leela Parmar,Marketing,802254,5,Mumbai,2019-04-06,5
20792,Yashoda Ramanathan,HR,795842,4,Bengaluru,2013-11-06,2
20793,Sara D’Alia,Finance,671617,4,Kolkata,2022-01-10,4
20794,Daksh Sami,HR,719131,5,Mumbai,2021-06-16,3
20795,Tripti Ramakrishnan,Sales,911619,5,Delhi,2004-04-21,3
20796,Qarin Mand,Finance,1179532,13,Kolkata,2003-10-23,3
20797,Mohammed Karan,Marketing,560497,0,Delhi,2026-04-21,2
20798,Bhanumati Iyer,IT,1144250,11,Hyderabad,2013-07-20,3
20799,Orinder Thakur,IT,678915,0,Delhi,2026-07-31,2
20800,Fiyaz Padmanabhan,HR,651928,5,Bengaluru,2014-04-01,2
20801,Quincy Vyas,Sales,770830,6,Pune,2013-06-20,4
20802,Watika Mane,HR,662152,3,Mumbai,2019-02-06,2
20803,Sara Mann,HR,605813,2,Delhi,2019-10-04,2
20804,Xalak Kale,HR,779999,5,Bengaluru,2006-11-19,2
20805,Yug Sachdeva,IT,632278,0,Hyderabad,2023-10-30,2
20806,Jack Bera,HR,665855,5,Kolkata,2021-06-12,4
20807,Pavani Sridhar,Finance,713096,2,Kolkata,2023-03-06,3
20808,Chakradev Pillai,HR,727227,7,Pune,2009-02-21,4
20809,Barkha Natt,Marketing,1265302,13,Hyderabad,2010-03-02,4
20810,Samarth Narasimhan,Marketing,550215,1,Chennai,2021-08-29,3
20811,Priya Patil,IT,545470,0,Pune,2013-05-19,3
20812,Christopher Ramaswamy,Sales,519168,1,Hyderabad,2006-05-07,3
20813,Yasti Muni,Operations,820216,5,Chennai,2016-10-06,2
20814,Charvi Tak,HR,431983,1,Chennai,2017-04-13,2
20815,Abeer Virk,Finance,708739,2,Hyderabad,2013-03-22,4
20816,Siya Raman,HR,455359,0,Delhi,2014-05-28,3
20817,Pushti Bal,Finance,696017,2,Chennai,2019-11-01,4
20818,Keya Jain,IT,588986,0,Bengaluru,2022-01-01,5
20819,Barkha De,Marketing,748547,3,Kolkata,2006-09-25,3
20820,Nidhi Gokhale,Marketing,746754,3,Mumbai,2021-10-26,4
20821,Xalak Chaudhari,Marketing,1417949,17,Mumbai,2006-07-13,5
20822,Gagan Shan,HR,890256,6,Hyderabad,2005-10-16,4
20823,Nimrat Ram,IT,951198,7,Delhi,2018-10-29,4
20824,Radhika Sahota,Operations,1459441,19,Bengaluru,2001-10-11,2
20825,Vincent Bhalla,IT,964161,6,Mumbai,2010-09-04,3
20826,Chaitanya Suresh,HR,543188,1,Bengaluru,2025-04-27,4
20827,Widisha Talwar,HR,608616,4,Mumbai,2016-08-23,5
20828,Robert Sachdev,Finance,738143,3,Kolkata,2022-07-02,3
20829,Sanaya Sachar,IT,1448895,20,Hyderabad,2006-04-23,3
20830,Aashi Sharaf,Operations,605224,4,Chennai,2019-07-19,3
20831,Nisha Pandit,Operations,810313,5,Pune,2019-11-22,4
20832,Jagat Saha,HR,540413,1,Hyderabad,2025-05-11,4
20833,Ayaan Dugar,Sales,681839,3,Chennai,2019-07-05,3
20834,Megha Choudhary,IT,1078384,9,Chennai,2017-02-06,2
20835,Rohan Kumer,IT,1134248,9,Pune,2014-10-21,2
20836,Harinakshi Sen,HR,497832,0,Mumbai,2024-12-17,3
20837,Amara Lala,IT,1684250,16,Hyderabad,2009-04-15,2
20838,Tamanna Sani,Finance,623366,0,Chennai,2008-03-16,5
20839,Qarin Sami,IT,678030,2,Mumbai,2023-04-20,3
20840,Charvi Vohra,HR,767644,4,Pune,2020-08-24,2
20841,Atharv Oak,Operations,687483,5,Hyderabad,2015-08-17,3
20842,Yochana Bobal,Marketing,843157,5,Pune,2017-03-28,3
20843,Samar Venkataraman,HR,539362,2,Chennai,2015-05-20,2
20844,Vritti Arora,Sales,1439416,15,Bengaluru,2004-09-29,1
20845,William D’Alia,Operations,905674,9,Delhi,2009-11-21,3
20846,Meera Sahni,Operations,931017,7,Kolkata,2014-09-06,2
20847,Aditya Oak,Marketing,754656,4,Kolkata,2018-10-24,4
20848,Yuvraj Baria,Sales,1176619,17,Mumbai,2009-06-10,3
20849,Gabriel Wason,Marketing,802929,6,Kolkata,2006-01-23,3
20850,Lekha Bhandari,HR,542183,1,Chennai,2003-10-14,2
20851,Neha Goswami,Finance,671370,1,Pune,2024-06-26,2
20852,Januja Saha,HR,480588,0,Chennai,2024-03-07,4
20853,Devansh Basak,HR,425077,1,Mumbai,2017-05-16,4
20854,Agastya Sastry,Operations,890315,8,Bengaluru,2013-11-20,4
20855,Lekha Kala,Finance,674851,2,Mumbai,2015-11-15,3
20856,Aarna Bhakta,Marketing,1816336,21,Chennai,2005-05-20,2
20857,Amrita Chaudhari,Operations,398857,0,Kolkata,2026-08-16,3
20858,Falan Randhawa,Sales,506205,0,Hyderabad,2018-09-19,3
20859,Guneet Jaggi,HR,746712,4,Mumbai,2012-02-16,4
20860,Mekhala Iyer,Operations,885700,7,Delhi,2008-04-25,3
20861,Bhanumati Vora,Finance,844457,6,Chennai,2019-05-16,2
20862,Rishi Saini,IT,585068,0,Pune,2024-08-12,4
20863,Agastya Mannan,Marketing,681504,3,Hyderabad,2021-02-12,4
20864,Yutika Ahuja,Sales,902412,7,Hyderabad,2006-11-02,4
20865,Vanya Lala,Finance,507418,0,Mumbai,2025-08-19,4
20866,Jagvi Wagle,Finance,990337,8,Pune,2007-07-20,4
20867,Chatresh Gara,Finance,881943,5,Pune,2016-06-01,4
20868,Yagnesh Thaker,HR,564154,3,Kolkata,2021-10-08,2
20869,Ekalinga Kale,HR,699222,4,Pune,2017-09-16,1
20870,Tara Karpe,Marketing,555240,0,Hyderabad,2024-11-28,3
20871,Baghyawati Lall,Sales,803182,5,Bengaluru,2013-09-09,4
20872,Gayathri Bajaj,HR,515060,1,Chennai,2010-09-12,3
20873,Raksha Jain,IT,643776,1,Pune,2015-03-24,4
20874,Jeet Naidu,Sales,495141,1,Chennai,2009-02-28,4
20875,Meghana Borde,Finance,1070116,9,Delhi,2012-01-02,3
20876,Ira Saxena,Finance,836333,5,Hyderabad,2011-03-13,2
20877,Chakrika Pillai,Marketing,905670,8,Delhi,2016-03-03,4
20878,Panini Kari,Sales,468999,1,Delhi,2024-08-24,2
20879,Tanish Batta,Finance,604462,2,Delhi,2020-07-04,3
20880,Indrajit Devi,Sales,578258,3,Pune,2006-07-14,4
20881,Nisha Hayre,Sales,747820,6,Mumbai,2019-01-10,3
20882,Radhika Karnik,Operations,1039674,10,Mumbai,2012-12-20,4
20883,Triveni Kibe,Sales,1072369,9,Chennai,2012-07-02,5
20884,Rushil Pandey,Marketing,1089837,10,Hyderabad,2011-05-07,3
20885,Zaid Ramesh,Sales,961309,6,Pune,2003-08-12,4
20886,Sara Baral,IT,753609,1,Mumbai,2013-10-27,5
20887,Ishwar Narayan,Operations,470837,2,Hyderabad,2024-01-05,2
20888,Xavier Madan,Sales,478178,1,Chennai,2024-04-25,4
20889,Jagdish Sangha,Marketing,524654,1,Bengaluru,2025-09-02,3
20890,Peter Iyer,IT,1382765,17,Hyderabad,2008-10-17,3
20891,Nidhi Gour,Operations,667095,4,Delhi,2021-02-04,4
20892,William Lala,Sales,551114,1,Bengaluru,2023-05-28,4
20893,Wriddhish Pingle,HR,954886,6,Hyderabad,2018-05-10,1
20894,Gaurang Ghose,Operations,358752,0,Pune,2013-03-29,3
20895,Ekantika Sura,Finance,939860,9,Kolkata,2017-07-01,5
20896,Kabir Biswas,Finance,1095976,11,Delhi,2006-07-14,4
20897,Pavani Agate,IT,744263,2,Bengaluru,2024-05-25,4
20898,Yamini Grover,Marketing,791611,3,Hyderabad,2021-07-13,3
20899,Kiaan Vaidya,HR,426247,1,Chennai,2018-10-10,3
20900,Bahadurjit Dhar,IT,645493,1,Hyderabad,2007-01-18,5
20901,Kala Ratti,HR,561460,2,Bengaluru,2013-09-05,2
20902,Falak Kaul,Marketing,439537,0,Bengaluru,2025-10-16,3
20903,Chandresh Singhal,Marketing,1362749,14,Delhi,2007-07-31,3
20904,Christopher Sridhar,Operations,466020,2,Chennai,2021-04-03,2
20905,Alexander Rajan,Sales,832226,7,Bengaluru,2010-07-12,4
20906,Rajata Shroff,Finance,530098,1,Chennai,2024-03-12,3
20907,Aishani Kari,Finance,811673,6,Mumbai,2003-04-19,3
20908,Upkaar Mall,Operations,964773,7,Mumbai,2010-08-17,3
20909,Waida Bobal,Operations,497621,2,Kolkata,2007-04-27,3
20910,Isaiah Patil,HR,1028778,8,Pune,2007-05-24,4
20911,Samuel Korpal,IT,1276184,10,Chennai,2004-02-01,4
20912,Anirudh Reddy,Operations,335935,0,Kolkata,2019-12-07,3
20913,Anay Brar,HR,540930,2,Bengaluru,2009-07-13,5
20914,Nihal Kala,Finance,952992,7,Bengaluru,2017-02-03,5
20915,Pranit Gupta,Finance,773097,4,Pune,2011-05-28,4
20916,Vedant Rastogi,IT,826481,4,Bengaluru,2016-04-15,5
20917,Nathaniel Sane,HR,624542,4,Chennai,2002-03-24,4
20918,Ridhi Karnik,Marketing,1528232,15,Kolkata,2008-07-20,4
20919,Gabriel Roy,Marketing,650828,3,Bengaluru,2006-02-10,5
20920,Rudra Oommen,HR,508327,0,Pune,2017-03-13,2
20921,Sarthak Magar,IT,1005433,6,Delhi,2017-12-04,2
20922,Caleb Ratta,HR,927803,9,Chennai,2017-05-12,3
20923,Yashica Oza,Operations,481263,3,Kolkata,2011-06-25,3
20924,Anvi Deshpande,Operations,927796,6,Delhi,2003-05-18,4
20925,Ganga Chaudhry,HR,508988,0,Delhi,2024-03-15,3
20926,Raagini Vora,HR,529207,1,Bengaluru,2020-10-11,3
20927,Nathaniel Bora,Operations,554011,2,Pune,2010-04-23,4
20928,Devika Koshy,IT,869800,5,Bengaluru,2020-09-01,3
20929,Warhi Pal,IT,975232,6,Kolkata,2010-08-06,4
20930,Vivaan Hari,Finance,1539439,15,Chennai,2009-11-23,3
20931,Libni Radhakrishnan,IT,1136189,7,Bengaluru,2005-07-14,5
20932,Priya Rastogi,IT,635250,1,Bengaluru,2020-10-14,4
20933,Sarthak Bhagat,Sales,1028542,10,Kolkata,2012-04-24,2
20934,Vinaya Joshi,Operations,378057,0,Hyderabad,2024-09-26,4
20935,Akshay Khatri,Sales,887695,7,Bengaluru,2014-04-13,1
20936,Wakeeta Mannan,IT,1112723,9,Bengaluru,2013-10-26,1
20937,Amruta Kata,Marketing,1989264,22,Pune,2002-06-24,3
20938,Anay Vohra,Finance,925389,7,Kolkata,2017-07-01,3
20939,Kamya Seshadri,Sales,865793,6,Bengaluru,2006-08-06,2
20940,Barkha Lata,Marketing,655101,4,Chennai,2003-01-02,5
20941,Ijaya Kulkarni,IT,1543288,18,Delhi,2006-01-28,3
20942,Yatan Pillai,IT,1012096,6,Hyderabad,2014-03-06,4
20943,Aachal Gera,IT,754666,1,Kolkata,2020-02-05,3
20944,Champak Lata,Operations,950001,10,Hyderabad,2008-11-02,3
20945,Chaitanya Pall,Finance,644392,2,Mumbai,2008-10-01,4
20946,Tamanna Lalla,Sales,874088,6,Delhi,2012-03-02,3
20947,Abeer Dar,Sales,401409,0,Bengaluru,2016-08-28,3
20948,Chandran Wason,Marketing,983221,8,Chennai,2010-07-05,5
20949,Upadhriti Pillai,HR,861388,5,Bengaluru,2018-04-02,3
20950,Veer Patel,Finance,624368,0,Delhi,2026-07-10,4
20951,Siya Sampath,IT,983226,5,Bengaluru,2012-05-01,3
20952,Ayush Krishnan,HR,706578,4,Kolkata,2016-08-14,3
20953,Varenya Baral,IT,1099393,8,Pune,2004-04-03,5
20954,Nisha Nayak,Marketing,569196,0,Chennai,2025-10-14,2
20955,Charita Hegde,Operations,620331,5,Kolkata,2018-06-12,2
20956,Yoshita Anand,Operations,903965,6,Pune,2018-10-16,1
20957,Teerth Roy,IT,1152027,10,Hyderabad,2008-12-09,1
20958,Zayan Sawhney,Sales,741942,5,Hyderabad,2013-09-07,3
20959,Lila Tandon,Sales,582019,1,Hyderabad,2025-08-20,3
20960,Aarini Sawhney,Marketing,715102,3,Pune,2017-09-19,4
20961,Hemangini Mukherjee,IT,767548,4,Kolkata,2022-03-21,4
20962,Ijaya Deep,Sales,998708,9,Delhi,2010-03-10,4
20963,Kamala Varma,HR,1272979,17,Hyderabad,2009-04-16,3
20964,Adweta Chokshi,Marketing,576087,1,Pune,2020-06-24,3
20965,Abeer Sem,Finance,1191913,11,Kolkata,2010-08-17,3
20966,Eta Ghose,Finance,1476417,19,Bengaluru,2002-07-19,4
20967,Yashawini Jain,Sales,668157,5,Chennai,2006-12-02,4
20968,Balveer Pal,IT,1225841,8,Kolkata,2013-11-06,3
20969,Lopa Verma,Finance,553351,0,Kolkata,2025-02-27,3
20970,Aarini Rai,Operations,596787,5,Pune,2007-10-13,3
20971,Ati Butala,HR,508602,2,Mumbai,2021-04-01,2
20972,Ekantika Tara,Marketing,1360536,13,Pune,2003-09-14,4
20973,Abha Chawla,IT,773303,3,Chennai,2015-08-23,2
20974,Sneha Muni,Sales,524942,0,Kolkata,2014-08-05,4
20975,Ayushman Narain,Marketing,647864,5,Bengaluru,2011-10-15,4
20976,Nisha Hari,Finance,576535,0,Pune,2026-03-02,4
20977,Nisha Gokhale,IT,669742,2,Pune,2011-10-31,3
20978,Pallavi Kamdar,Sales,768359,5,Kolkata,2016-09-05,2
20979,Pranit Oak,IT,758777,3,Chennai,2020-09-17,5
20980,Oeshi Nazareth,HR,394793,0,Delhi,2016-02-05,1
20981,Gautami Srivastava,HR,359035,0,Pune,2023-08-02,3
20982,Oni Raman,Sales,872674,5,Mumbai,2020-07-06,3
20983,Tanay Sandhu,Marketing,836931,4,Pune,2010-10-20,4
20984,Theodore Dhillon,HR,751244,6,Chennai,2016-06-10,3
20985,Indrajit Ganesan,Finance,754819,2,Hyderabad,2019-07-04,4
20986,Ekanta Sanghvi,Sales,445733,0,Mumbai,2025-03-18,4
20987,Ishita Maharaj,HR,969334,11,Hyderabad,2013-12-15,3
20988,Yashica Misra,Marketing,687348,3,Delhi,2018-11-13,4
20989,Harrison Pall,Finance,556072,0,Mumbai,2025-12-16,2
20990,Nirja Varghese,Marketing,929796,9,Bengaluru,2004-07-19,2
20991,Nathan Srivastava,HR,408222,0,Pune,2026-07-31,4
20992,Lohit Walia,Sales,598265,3,Pune,2022-04-20,3
20993,Yasti Dhawan,Sales,599822,1,Delhi,2023-10-07,3
20994,Vedhika Choudhary,Operations,790520,6,Chennai,2009-09-14,3
20995,Kashvi Sahota,Sales,1361434,18,Chennai,2005-05-13,3
20996,Nitesh Hora,HR,870316,11,Mumbai,2001-11-27,1
20997,Yashodhara Bahri,Finance,742653,3,Kolkata,2004-12-12,3
20998,Sanaya Korpal,IT,1123904,7,Bengaluru,2018-08-08,3
20999,Vritti Goswami,Finance,807618,7,Kolkata,2014-05-01,2
21000,Anjali Gupta,HR,633023,5,Delhi,2007-10-16,4
21001,Diya Zachariah,Marketing,551228,2,Pune,2022-11-20,4
21002,Harshil Sandhu,Marketing,698174,4,Pune,2006-10-30,2
21003,Hemangini Ramakrishnan,Marketing,721147,4,Pune,2013-07-16,5
21004,Dhruv Thakur,Sales,1094816,11,Chennai,2008-02-19,4
21005,Ekavir Dani,Sales,546257,0,Pune,2022-09-02,4
21006,Riya Sathe,Finance,937680,9,Hyderabad,2005-05-17,4
21007,Jagdish Rajagopalan,Marketing,965284,11,Mumbai,2006-05-26,4
21008,Jackson Mutti,Sales,1307558,17,Delhi,2005-01-05,3
21009,Chandresh Ratti,Finance,643023,3,Chennai,2008-01-29,3
